order_id,user_id,order_dow,order_hour_of_day
558452,158591,5,13
2641191,158599,0,10
2488788,158602,0,18
1226459,158602,0,10
2962185,158605,5,11
2094692,158606,5,11
2814931,158618,6,8
2567682,158620,4,7
2320477,158620,4,11
2242313,158626,6,15
3264443,158631,6,18
2614557,158632,0,14
1841308,158633,1,12
2217127,158634,3,14
1212380,158636,6,11
1446761,158639,5,20
2287599,158642,0,16
2960765,158649,1,17
3325237,158656,4,22
694171,158674,0,14
1176822,158676,2,8
1173215,158687,1,19
3296519,158690,4,15
3208844,158697,5,11
238341,158697,5,10
908797,158702,1,16
949918,158709,6,15
2854862,158713,5,18
2321556,158720,1,9
1261295,158722,0,16
3217472,158722,2,14
2994653,158724,2,9
2153106,158729,4,20
920425,158741,0,18
2414979,158743,5,18
1676835,158748,4,10
2472701,158749,4,17
804561,158759,0,11
2314315,158762,1,10
3173167,158762,4,18
2119120,158764,5,21
923524,158789,4,22
91436,158791,6,19
761030,158794,5,15
277049,158795,3,19
1442248,158796,4,16
86206,158806,3,17
2797558,158806,1,17
3153294,158806,6,8
3150001,158813,4,15
2987986,158817,0,8
1836633,158825,6,14
444326,158832,1,21
2926864,158834,0,15
1848340,158837,6,15
580983,158839,4,17
2483427,158839,6,13
1477826,158849,5,10
2589018,158856,0,9
2764019,158863,2,13
2055497,158864,5,15
1325464,158867,2,20
2858904,158868,6,16
805340,158873,0,20
1965430,158874,4,17
2928627,158880,0,12
1594769,158881,1,18
258098,158884,2,13
2419826,158886,4,10
1013926,158890,0,15
1678558,158895,1,9
916023,158902,5,14
2831388,158924,2,8
2479241,158925,5,7
1820028,158925,1,9
1274341,158927,0,15
653403,158934,1,10
1374245,158936,3,18
3002540,158938,2,8
1046409,158942,3,13
921015,158947,5,21
2836557,158949,0,14
2047265,158960,1,10
1712800,158961,5,1
137793,158977,1,17
2130853,158982,1,17
1297400,158987,6,16
1915335,158989,0,21
2485175,159006,3,15
1573799,159010,4,9
335496,159010,2,16
2377009,159010,3,18
2015296,159017,0,10
1438261,159032,0,15
931245,159051,6,10
1032616,159100,6,11
2085582,159109,0,18
2222181,159113,1,9
2830448,159117,2,15
3415734,159120,3,11
2966727,159127,4,18
2985066,159134,4,8
2299831,159135,4,18
2492577,159145,2,8
1458608,159148,2,14
2610984,159151,3,14
720242,159152,3,14
1320017,159152,3,15
2418950,159176,6,11
2178226,159178,3,19
2700414,159195,6,16
441173,159199,0,15
1770012,159219,5,18
2757538,159237,3,14
2893709,159237,6,12
278014,159237,3,11
2680578,159238,5,16
3281580,159238,4,9
2259852,159238,6,10
275816,159245,6,12
1323843,159250,1,11
1360146,159251,1,18
359779,159251,3,10
847608,159253,0,16
1568866,159258,0,19
2941001,159267,3,11
1789141,159269,3,7
415010,159273,4,15
542132,159277,1,16
2626580,159279,1,23
2703980,159280,2,14
2091496,159284,3,13
1618261,159304,4,10
975076,159321,6,13
3337533,159323,1,8
2067067,159326,2,18
1985594,159333,3,10
1803708,159334,6,9
3243112,159340,4,20
396108,159347,3,20
2466345,159352,1,10
2851132,159353,0,17
2052500,159354,2,21
3267466,159370,0,14
886769,159370,2,12
2864978,159375,1,8
1684687,159379,6,14
1425973,159379,0,11
661954,159379,4,10
2359350,159379,1,15
1649687,159382,0,13
2658455,159383,2,18
2720687,159386,0,10
2650833,159386,2,14
895554,159386,3,13
1181137,159394,1,19
3381568,159394,2,16
1998086,159400,4,8
2555410,159401,1,9
250058,159407,6,18
1034603,159419,0,14
3309601,159421,2,13
2362957,159421,2,10
454855,159425,5,16
2300847,159432,1,17
2865554,159436,5,10
2827677,159439,4,15
880112,159446,0,16
2041103,159448,3,15
3056708,159453,6,21
853235,159466,4,17
313124,159478,6,12
1216418,159488,0,20
3391175,159495,2,21
1142502,159507,1,17
298601,159514,1,11
2800664,159520,6,11
1641692,159520,5,13
3038317,159521,1,21
312274,159527,0,11
319606,159528,3,10
741968,159531,4,18
377760,159539,6,16
2067291,159539,2,15
2795609,159541,5,21
2191342,159541,2,7
2318911,159546,5,15
1356320,159549,2,13
3099492,159574,6,11
2627863,159578,3,15
485210,159582,0,15
969743,159583,5,17
26314,159585,0,18
2695947,159597,2,17
3160857,159610,4,19
762475,159610,6,7
179808,159611,4,17
2868724,159620,1,16
539806,159636,3,19
738229,159641,1,14
413482,159657,2,17
1599158,159667,1,14
1301762,159674,6,15
98460,159678,1,11
1807211,159680,4,16
1445943,159685,5,11
1078101,159686,0,17
1956819,159686,0,11
2528846,159689,3,9
568591,159689,2,10
792257,159691,1,13
673563,159694,1,13
1982840,159698,1,10
2729275,159708,0,10
152270,159709,5,12
1707081,159709,2,10
108448,159711,6,11
1018049,159717,4,14
3041642,159722,4,16
3190497,159724,5,10
1389149,159728,3,14
994727,159728,2,13
1113193,159745,3,13
3330932,159748,6,10
2285346,159750,0,4
421757,159753,2,17
1491929,159753,1,8
2947709,159756,4,5
3167866,159756,2,15
949713,159763,2,15
739345,159765,4,8
589150,159765,3,8
240929,159768,2,17
875905,159768,5,5
2328867,159774,4,10
1468087,159779,6,11
64276,159779,3,13
1546260,159779,4,13
192613,159786,2,10
2066007,159788,4,20
875484,159791,1,13
969670,159803,6,15
1760450,159811,0,15
1900942,159823,6,16
2323385,159830,6,11
3090470,159840,6,13
880298,159840,4,20
1599325,159844,0,14
2876996,159845,5,7
1910175,159858,5,9
569003,159870,1,12
2772043,159880,2,12
1091052,159890,5,14
1251650,159891,6,8
2077470,159911,0,11
1595891,159913,1,9
2035681,159921,1,15
660144,159921,0,15
2021493,159932,5,16
2107905,159932,0,13
1557062,159936,5,11
2646589,159937,0,13
806785,159942,0,16
350471,159944,6,10
1882176,159956,6,12
3140619,159958,1,10
792791,159962,2,16
1284209,159965,0,11
2825318,159967,2,14
830993,159971,1,11
1170948,159971,3,12
3165883,159973,4,14
734705,159981,0,14
2672232,159981,1,12
2698453,159984,2,12
328269,159985,1,11
1261969,159994,5,8
1933451,160000,6,15
2204560,160007,1,18
359123,160011,1,21
1451087,160018,3,16
2631564,160022,5,14
1215426,160024,2,8
1641833,160024,3,8
3260962,160037,0,9
1540024,160044,1,10
2452854,160051,3,17
897648,160053,1,18
3336880,160059,4,19
133057,160072,3,15
3077474,160074,1,13
1056376,160075,2,11
3018437,160076,3,13
75415,160085,1,14
1123562,160087,5,17
1983217,160092,0,15
340201,160093,4,10
2467683,160096,3,10
398195,160096,0,12
1386668,160099,5,11
1809292,160112,3,20
3383494,160113,6,20
347436,160124,1,9
385744,160126,1,8
706819,160132,2,8
337178,160132,2,14
757129,160142,6,12
3413480,160146,1,15
3354690,160148,2,16
2357120,160161,0,12
2724657,160181,2,15
2588607,160185,0,10
2210737,160187,3,17
116698,160189,3,13
1712845,160189,0,9
2745895,160197,1,9
1972982,160209,6,11
531886,160213,6,12
2138710,160217,1,13
661007,160220,5,1
2004147,160228,2,19
3145819,160232,0,19
514468,160241,2,8
220209,160245,1,7
2748697,160259,4,9
2375701,160279,2,9
642805,160292,0,13
1446392,160297,2,13
2624159,160309,3,6
640199,160310,4,22
1261567,160315,2,6
1430752,160326,3,10
885644,160330,4,17
2632550,160346,0,16
3008172,160355,6,11
3412720,160356,2,15
2018487,160357,0,19
812548,160363,6,15
853232,160363,3,15
2935735,160377,6,16
898510,160411,1,14
120706,160412,0,15
1731346,160412,5,16
2108257,160412,0,8
155590,160418,2,18
1115189,160420,0,17
1877461,160421,6,11
3020916,160422,1,14
260413,160425,2,15
1274719,160437,5,9
414149,160438,0,11
1689064,160445,2,14
2202544,160450,0,11
870528,160450,2,8
308868,160452,3,20
3284507,160456,2,19
2349161,160457,0,21
205606,160460,4,9
3348262,160464,2,11
701820,160479,3,16
2265644,160489,2,13
1687892,160494,3,12
3021097,160497,5,16
3221720,160498,6,11
331167,160505,6,17
1401862,160509,3,11
144271,160513,3,12
931182,160528,6,14
1973911,160528,5,15
2961864,160532,3,12
1388165,160534,2,20
1649644,160550,5,23
3010127,160550,5,21
2336661,160554,6,15
2970512,160554,5,14
612314,160556,5,9
2885119,160561,5,8
3168761,160565,6,11
1205537,160566,3,9
3085880,160569,3,18
2874800,160569,5,4
3349650,160578,0,8
520477,160579,0,11
1390624,160579,6,11
2249937,160609,5,17
2605721,160613,6,11
3181315,160617,4,10
1999379,160619,5,7
2984434,160620,1,9
3189095,160623,0,12
3371272,160630,4,13
1842159,160639,0,14
668561,160653,0,9
1333641,160657,3,21
1044623,160666,0,14
799183,160670,3,14
2893856,160672,4,19
745670,160682,1,11
485521,160687,6,9
3107381,160719,1,0
1805022,160723,4,17
2835426,160733,4,12
2053073,160740,0,15
411621,160740,1,18
2906012,160741,1,22
320738,160746,4,18
1037606,160747,1,16
2847335,160748,2,14
927040,160748,5,18
2789559,160748,1,12
563510,160756,6,8
2840552,160761,1,9
2092735,160768,3,18
2728567,160773,1,13
1231915,160777,0,8
1098697,160787,2,11
1764566,160790,2,12
2800689,160791,1,9
2541239,160817,2,13
2370091,160829,3,8
1324759,160834,2,10
1109685,160841,2,23
1151615,160845,3,12
331696,160855,1,9
1722418,160865,5,12
187042,160873,5,20
562942,160876,0,16
533768,160879,0,3
3045254,160899,6,15
1347585,160919,0,5
2979253,160936,1,9
1784704,160936,4,12
2414841,160944,5,11
1466541,160947,5,16
1853844,160961,3,16
296579,160970,1,13
979843,160975,6,13
1339875,160975,6,12
84276,160999,1,8
345590,161002,4,0
3163074,161002,0,15
482321,161008,1,13
3182340,161031,1,14
781541,161038,6,20
2220134,161038,0,21
1801477,161063,4,20
1956118,161068,6,7
3022227,161080,1,20
1132720,161086,1,16
1733692,161099,6,10
1849474,161099,6,11
812735,161110,2,8
3253671,161110,1,8
3071469,161110,5,11
828891,161143,4,18
3397999,161156,1,12
1206955,161161,0,19
339713,161170,1,13
1944656,161173,2,15
156788,161188,2,18
1711105,161200,1,12
875270,161203,1,9
621825,161204,2,12
78829,161206,1,14
550040,161209,6,13
3129911,161238,2,16
2467391,161251,1,23
1746426,161252,2,21
3300803,161256,6,15
1861619,161260,1,14
1642858,161268,1,0
650704,161273,3,10
1744393,161275,5,13
523350,161290,1,17
1525615,161291,0,14
370793,161292,2,12
441265,161306,0,21
2569856,161306,5,9
2703685,161310,4,8
938922,161330,2,20
750348,161331,1,7
3224606,161333,5,12
3204116,161343,3,11
852272,161343,0,16
2336849,161344,2,19
2891551,161346,0,18
365066,161350,1,10
562669,161355,2,23
1090999,161358,5,9
298818,161368,1,12
327040,161372,4,7
2364723,161381,5,7
2805153,161397,3,19
2310627,161408,1,1
2139548,161412,1,9
1797034,161430,0,17
55811,161435,0,6
2422786,161441,2,9
3263058,161441,5,12
3063676,161442,1,9
424553,161443,6,17
1965368,161457,0,10
2969388,161460,2,13
2216509,161464,3,17
1608224,161471,1,14
2503246,161473,5,15
1904184,161476,6,10
2671472,161485,1,13
2801376,161487,5,15
3113772,161490,3,16
1925956,161497,5,13
3261453,161509,3,19
1640116,161519,1,16
2854514,161519,3,10
3125165,161539,5,17
1961451,161542,3,2
1629620,161556,0,20
633469,161563,3,14
1329220,161568,5,19
1744539,161589,1,15
1285607,161590,2,11
2167243,161590,0,11
199535,161615,5,7
2921168,161618,5,18
2853056,161621,0,9
1193294,161623,3,17
779063,161644,4,0
2284935,161649,4,8
2500642,161661,4,19
2929641,161669,1,8
1887500,161681,0,14
582731,161695,0,15
1561378,161695,1,10
979936,161696,5,18
168350,161710,4,18
267420,161711,0,8
1512522,161712,6,12
864663,161720,6,21
1017953,161736,4,10
2259935,161739,2,14
1643463,161742,1,13
2298494,161747,0,17
1592527,161748,2,10
2846272,161754,0,15
2725918,161756,3,12
32938,161768,0,14
2667870,161775,4,23
1272236,161791,4,20
629067,161799,0,16
134600,161808,5,7
901439,161809,1,15
388263,161809,1,9
1488533,161814,6,10
2390253,161815,0,9
1811145,161817,4,8
143441,161820,2,23
3190716,161821,4,15
2167532,161828,4,12
93073,161861,2,12
2080925,161861,6,11
1139240,161867,4,11
1013213,161869,1,18
2905051,161869,6,10
2833789,161870,6,18
2981119,161873,1,12
3385449,161873,5,16
289112,161888,2,15
3208815,161903,3,13
170925,161912,2,21
502659,161913,1,10
117711,161918,1,17
1011241,161923,1,12
1028831,161925,0,18
1511396,161928,5,7
2876013,161955,2,14
2124419,161955,0,15
352921,161968,0,14
2967240,161968,1,17
1350925,161968,2,19
911376,161968,0,15
3226198,161969,5,9
2446371,161974,5,18
623310,161981,1,1
3079332,161984,6,14
1559678,161994,6,12
2915484,161999,1,14
2532838,162003,4,14
814517,162003,5,7
439496,162007,0,11
1648880,162008,0,20
1087508,162011,6,17
3201570,162011,1,12
586090,162019,3,17
1327029,162021,3,14
521476,162023,1,14
842740,162023,3,18
1457027,162032,2,9
1183134,162035,5,11
3271193,162038,1,15
569874,162038,6,8
2122378,162039,2,12
933213,162039,1,13
2443728,162057,4,10
1179069,162064,1,8
2679155,162081,6,12
3170329,162100,3,11
79123,162101,1,11
923445,162122,5,14
1322985,162123,1,10
3353760,162129,1,10
2290546,162131,5,16
1909182,162135,4,15
3400283,162135,1,9
2877253,162138,5,15
224073,162156,6,11
3282990,162184,1,9
1434431,162213,1,11
369127,162220,5,11
162149,162224,0,21
16136,162224,0,22
2316546,162230,2,11
2669230,162231,2,9
820145,162236,6,11
2760833,162238,2,16
636769,162241,6,7
2313590,162256,1,16
2092740,162264,5,9
875213,162291,3,9
1279201,162294,6,8
15974,162337,4,8
2577840,162337,2,10
3376801,162350,3,13
1062831,162352,1,11
514180,162352,2,21
461238,162353,2,12
1500499,162355,4,11
1512409,162358,0,20
3204144,162358,6,11
527717,162382,1,21
2751382,162382,4,16
698296,162390,6,14
385173,162404,2,12
2734566,162416,6,9
2993060,162426,6,14
195433,162432,4,12
2811160,162434,0,14
2658946,162440,4,10
771136,162444,1,18
322046,162446,1,9
3295703,162446,1,10
1049847,162447,4,20
3101674,162460,1,13
1506451,162488,1,13
1963934,162488,0,8
1940930,162493,1,7
2914470,162505,5,12
83789,162505,3,15
2258648,162528,6,14
202227,162533,4,20
1661345,162534,3,16
1712521,162550,0,1
1560528,162555,5,9
733632,162559,1,14
3155790,162572,6,17
2239812,162572,6,17
186644,162585,0,16
3190196,162594,5,13
1535767,162594,3,10
174283,162596,6,11
1358163,162612,3,12
758802,162613,6,11
1694314,162621,6,10
57643,162625,2,12
2069923,162635,4,15
2781739,162635,4,12
2469209,162642,5,11
999542,162642,3,13
2909599,162661,1,7
370345,162673,6,17
2788303,162674,3,15
1899127,162681,5,16
2262371,162686,2,16
3027965,162688,1,17
325529,162703,0,15
2490443,162708,1,12
2445608,162709,1,15
1049419,162716,4,10
702667,162722,2,16
1617607,162729,1,9
224241,162731,4,15
85315,162739,4,9
2419106,162744,6,14
96954,162751,2,9
3157862,162759,0,11
1766431,162762,6,10
1553408,162764,5,13
1791357,162784,2,7
2135608,162801,5,11
2939350,162802,1,11
3178958,162812,1,10
527901,162816,4,12
810657,162816,2,14
259420,162828,3,9
986933,162845,1,10
2699882,162851,6,10
91459,162862,4,14
187829,162862,0,15
1409670,162866,4,14
1263749,162879,0,17
363481,162883,3,15
609064,162888,5,19
21055,162889,5,14
2320401,162898,1,20
1803912,162917,4,10
2616577,162930,3,11
1983179,162939,6,12
788241,162947,4,16
2193234,162950,6,12
329635,162950,0,13
1195060,162954,3,7
1206158,162955,0,14
1200698,162956,1,10
3382944,162967,2,10
389829,162977,4,12
668232,162985,3,15
2092140,162985,4,15
569551,162985,2,13
1883461,162988,1,20
3416129,162992,4,18
2944231,162999,5,19
908772,162999,5,20
1306427,163003,1,19
2994351,163012,3,14
411585,163031,1,14
204236,163033,5,10
77144,163040,6,12
985168,163044,2,14
205365,163050,4,9
2846532,163050,3,13
3346909,163068,1,15
2455921,163102,5,15
2271087,163106,1,9
3372345,163110,4,6
2520243,163121,4,19
2222601,163125,2,10
2549795,163134,0,12
1701971,163144,6,17
1461001,163152,2,14
853828,163156,3,12
1539059,163159,5,8
2856383,163159,0,10
9946,163167,0,15
228991,163167,4,17
1846368,163176,3,17
3125701,163187,5,16
3391588,163190,3,12
2292376,163190,1,16
2398067,163198,3,8
1973965,163208,1,9
1880992,163212,3,12
3195251,163214,4,14
2132240,163225,0,22
2165237,163228,3,12
2846032,163235,2,17
2966031,163237,6,13
1321996,163263,0,15
135018,163265,3,18
3070785,163265,0,11
2134157,163283,2,19
266761,163283,4,17
2066182,163283,4,14
2325629,163285,3,9
3250022,163287,2,18
2502305,163295,6,20
1313146,163301,0,9
2073114,163304,0,12
34309,163306,0,16
4815,163311,1,15
14508,163324,1,11
949382,163325,0,10
2570667,163331,4,20
1802913,163332,2,2
1484056,163333,2,10
2612656,163336,0,8
697369,163340,1,10
130204,163340,4,9
442899,163348,3,8
421743,163355,4,18
666135,163362,5,14
1867280,163363,0,12
2241527,163363,4,13
2751483,163370,0,19
2031783,163375,1,9
1093984,163375,5,9
2028189,163383,0,14
1783227,163383,0,13
2416838,163394,4,20
1650856,163400,4,11
1987708,163401,2,14
136903,163404,6,8
40221,163408,2,10
678672,163442,6,17
2720481,163450,2,1
1921982,163454,5,11
1047926,163459,1,14
2539337,163470,5,18
678303,163471,0,13
2414879,163492,2,20
2931152,163503,5,14
1698358,163505,1,19
2848968,163519,4,11
2943833,163523,1,9
3397212,163527,3,17
31459,163536,5,4
1518484,163537,1,10
1679789,163555,1,18
94938,163564,5,9
2894739,163574,1,16
1836545,163587,5,18
1148151,163587,0,20
3277789,163591,3,17
3000007,163597,4,11
2907319,163606,5,14
2374132,163610,3,18
164903,163612,4,14
1598816,163618,1,11
1870528,163628,4,13
368906,163662,2,14
1371126,163669,0,20
1076757,163674,6,20
1918342,163681,2,18
2789357,163688,0,22
1691500,163705,1,15
1084890,163705,5,8
73531,163729,5,22
771194,163735,4,20
1631814,163745,5,13
1778230,163746,3,11
256069,163750,2,12
1618700,163752,1,13
939330,163755,3,9
320335,163758,5,16
2534723,163758,5,18
2966637,163764,6,9
2384564,163774,5,21
2876404,163782,0,8
440202,163790,2,9
736045,163791,5,11
1225542,163803,1,8
2220754,163804,1,21
152773,163807,1,9
2275102,163812,3,17
201884,163813,1,10
1755268,163823,3,9
2957520,163843,1,8
572162,163852,4,17
2583481,163852,5,15
617772,163856,5,18
209569,163857,1,14
3136233,163857,3,13
2911758,163857,6,8
2716637,163860,3,8
631447,163865,3,12
188014,163867,2,10
3031603,163869,4,19
1325645,163871,2,16
2130606,163872,5,11
777106,163872,1,16
1887214,163875,1,17
3142421,163880,6,7
3330263,163893,6,14
737130,163894,6,10
41937,163895,2,14
70207,163895,3,17
2065671,163896,4,15
1272585,163899,4,18
387983,163909,2,14
1309179,163927,2,17
2217445,163927,3,17
2882510,163943,4,17
2756064,163944,4,15
3272469,163959,1,12
354134,163961,0,9
1470742,163962,2,12
2794139,163966,0,11
1393202,163972,2,16
2496577,163992,2,12
3358444,164016,2,17
2925501,164023,0,9
866354,164027,5,6
2509997,164027,0,9
1895873,164030,4,16
1356581,164030,0,14
1708083,164035,3,16
3227017,164041,0,21
2771408,164055,2,7
303481,164062,5,15
3176276,164064,0,17
2958182,164069,1,8
1602214,164070,2,20
1170144,164073,5,17
2985527,164073,4,13
3061124,164073,5,9
1844311,164078,0,12
1974964,164083,1,9
285808,164083,3,23
49206,164090,1,19
26851,164093,5,0
1061021,164108,1,18
2310586,164108,1,15
2004290,164113,0,15
1686415,164121,1,17
2631339,164130,1,7
2849559,164142,2,18
2865547,164145,3,11
453505,164158,5,13
1559285,164160,2,14
2077924,164169,6,18
1864915,164174,0,11
3081339,164185,4,15
262104,164188,5,7
994588,164188,4,21
110975,164200,1,20
1584261,164203,3,12
2031953,164209,5,12
1402908,164212,2,8
3303895,164220,2,19
299324,164229,5,13
65301,164236,4,10
2350560,164236,0,16
1067711,164246,5,11
1507669,164254,1,11
570548,164258,6,10
1884664,164260,1,13
1706343,164271,1,15
1788241,164274,2,20
1583212,164274,2,12
2926476,164274,2,9
2624982,164274,5,14
1554946,164275,2,15
2906027,164282,0,10
1451465,164305,3,16
1962456,164307,3,11
2921748,164309,6,14
2085592,164337,3,9
625001,164361,1,20
2754723,164363,5,22
2039980,164386,3,14
2777895,164392,0,10
499448,164392,4,22
2703910,164392,3,15
3035049,164402,3,10
2835325,164409,1,14
1422248,164410,5,10
2364936,164414,1,1
1301167,164416,4,14
1974524,164416,6,17
2815753,164421,1,11
2006399,164421,4,12
3050244,164434,3,18
203122,164444,1,10
600806,164446,3,18
2075987,164451,5,8
2148148,164459,1,12
558229,164471,5,17
198248,164485,6,8
1389084,164486,0,9
1035976,164493,0,8
1959149,164523,6,10
3201311,164536,0,17
964676,164541,6,9
2471792,164541,0,15
3213024,164542,5,5
3061223,164542,3,18
2978354,164544,6,17
2615003,164550,1,14
3295744,164551,0,9
72264,164553,5,11
2372747,164580,3,18
2767222,164588,2,11
2650198,164589,1,14
2473339,164604,6,13
2807825,164612,3,10
2600391,164612,5,19
1935610,164612,4,9
2082228,164617,2,11
2825752,164626,6,14
59336,164628,1,11
2195684,164635,4,17
1030219,164639,6,11
1447614,164642,3,16
1143353,164646,4,9
2860744,164657,1,13
3155809,164670,1,10
3289685,164671,0,7
856090,164679,2,22
3139846,164679,5,18
3121311,164680,2,7
2379804,164699,3,11
166993,164701,5,11
2432197,164708,4,16
1096828,164719,2,10
821222,164720,3,9
2041588,164728,0,12
2732470,164732,3,12
2541442,164732,1,23
2423382,164744,0,19
878865,164745,1,7
87640,164756,3,13
2739813,164756,2,9
2779797,164756,1,9
1462186,164757,1,8
1214966,164759,6,16
2519315,164768,3,10
2984189,164777,3,10
3008060,164780,0,16
1962314,164783,6,13
2024367,164798,2,12
2374791,164799,3,9
594545,164801,6,9
2233755,164803,5,22
1597656,164811,2,7
1609744,164813,6,9
282211,164818,4,10
1447027,164842,5,12
634240,164843,3,23
2374872,164844,3,10
1333257,164844,5,10
1234447,164847,5,17
2439107,164854,4,12
1399813,164855,6,9
1613599,164855,0,9
1140071,164857,2,12
1172577,164861,6,18
2643220,164867,3,17
363629,164871,3,9
1518261,164877,5,10
588213,164880,6,13
3122523,164885,3,6
1810873,164887,1,14
1128959,164892,6,15
2087045,164893,0,17
1201753,164894,1,10
951964,164899,6,13
2481238,164911,6,0
137735,164922,2,9
2256815,164924,6,15
1467220,164927,0,19
760862,164927,2,11
1891216,164927,1,21
1218877,164929,1,13
3322228,164930,4,19
3322429,164940,4,16
1038259,164943,1,17
3335156,164949,5,8
1063947,164951,6,17
3353074,164969,0,17
2823028,164971,5,20
1397940,164984,4,19
1317598,164993,0,16
2126901,165005,4,10
3013855,165021,5,18
673869,165024,4,14
2936330,165024,1,14
2954004,165033,5,17
2908973,165042,0,10
3277573,165046,1,17
198203,165049,2,13
653778,165049,2,11
1505183,165062,1,8
3198794,165076,6,11
489618,165076,2,17
1435446,165080,4,17
3187295,165089,0,17
152417,165090,3,7
826774,165100,6,9
2943390,165103,3,22
1475724,165109,3,14
3143853,165112,6,10
2108662,165119,0,8
2245274,165119,2,13
3219544,165126,3,7
965204,165128,0,20
699942,165132,0,9
2467887,165138,1,9
2616649,165143,1,13
3405215,165146,0,7
3179911,165152,2,18
1238975,165165,0,23
16233,165173,1,17
2630584,165175,5,6
2475068,165180,6,15
1620916,165194,3,10
748796,165203,0,13
844165,165220,5,13
171781,165221,2,14
899485,165229,1,12
727426,165232,4,9
2300943,165241,5,18
1437121,165247,1,9
504269,165251,4,18
62935,165251,1,19
3104935,165253,6,19
1804399,165262,1,16
2989908,165263,5,14
512874,165270,6,11
1983697,165273,0,9
989663,165274,6,17
2841560,165287,2,22
2550163,165287,0,12
3167291,165294,0,17
1478040,165294,0,23
1401125,165300,0,10
2702969,165317,0,9
2000920,165331,4,12
732583,165340,5,15
2219863,165340,3,17
796464,165360,2,21
1937882,165365,5,16
1084898,165375,2,10
3399898,165393,0,19
2911373,165399,0,20
3106887,165407,3,19
139619,165416,1,10
572977,165418,3,11
1943874,165419,3,10
2333310,165422,2,14
2989647,165427,2,11
2579891,165454,0,17
1321505,165460,0,21
2673822,165464,4,7
147584,165464,2,16
266534,165466,1,15
2765390,165474,6,15
1310756,165488,4,15
1297719,165514,6,14
626669,165519,6,19
1219094,165542,1,15
867839,165573,5,8
992976,165577,1,12
497944,165579,0,15
747883,165579,1,20
2547494,165581,0,11
648804,165582,3,12
1820910,165587,3,0
2776679,165593,3,19
1461759,165607,6,15
937507,165629,4,19
1074343,165640,2,8
1318640,165645,1,5
2395535,165654,6,16
61689,165665,3,10
2009805,165668,5,12
1504052,165668,1,16
2964314,165669,4,16
1653448,165669,6,14
2358547,165678,3,15
2574021,165683,1,14
1487519,165694,6,11
2778807,165699,2,16
742101,165704,6,7
416604,165704,1,19
1879917,165704,0,10
1687072,165708,2,11
2726191,165708,1,16
1946236,165708,2,16
83393,165714,6,9
2611506,165754,0,17
2950835,165757,3,12
1678230,165765,4,9
1528689,165766,2,16
184630,165775,0,14
691400,165788,3,16
1437129,165789,2,11
514741,165793,5,11
3189267,165812,6,12
3393245,165813,4,15
3257428,165813,4,12
3066702,165814,0,18
1271594,165816,1,8
854001,165820,3,18
2728985,165829,2,11
2403137,165836,6,21
3367117,165841,0,11
3015362,165854,6,15
2862079,165865,5,13
1786070,165882,6,10
3031456,165884,5,15
122042,165896,1,8
1635032,165908,0,16
215198,165908,1,10
2949968,165913,0,15
406667,165917,6,6
175912,165926,0,17
2988107,165930,4,15
2204274,165932,3,10
2475052,165932,0,9
24103,165936,6,15
2368886,165956,3,10
1591976,165960,1,11
15820,165961,4,18
2196347,165966,6,10
793821,165973,1,13
172386,165977,3,20
864715,165978,3,13
1393851,165980,2,16
653625,165986,2,8
2245564,166002,1,5
2147761,166004,5,11
3418991,166010,3,14
76748,166021,6,12
3385214,166023,6,7
2022451,166025,4,18
2564835,166027,3,13
2969977,166031,2,22
2116216,166039,4,10
580910,166047,0,13
2066328,166048,2,18
1808797,166062,4,9
1232578,166076,6,9
2146937,166076,6,14
3210144,166083,5,9
271750,166099,0,18
2772990,166107,4,10
967093,166113,0,13
822933,166114,6,17
411693,166125,4,19
1628162,166136,6,14
2750920,166141,1,18
2967572,166141,2,19
988847,166141,0,16
1505421,166149,3,11
941403,166150,2,8
1631606,166151,0,10
2894901,166167,2,12
2997935,166169,6,15
2438309,166174,2,14
3170402,166179,4,12
965403,166180,5,15
353839,166185,2,8
3100713,166205,3,13
844381,166205,3,13
2516198,166208,0,17
2306852,166231,3,15
2257961,166244,0,21
3042171,166257,6,10
168383,166262,3,13
2871712,166264,6,11
1228316,166289,2,13
417603,166293,0,17
1852032,166297,6,20
1628293,166301,3,8
1667411,166306,1,12
1189807,166309,2,22
1736769,166311,5,18
2077706,166312,6,9
2751010,166317,6,13
650619,166323,5,20
2958384,166324,3,18
2005075,166336,1,16
3299193,166348,1,14
2242105,166348,2,12
1586160,166350,3,17
2969730,166360,3,14
2872808,166362,2,14
2680935,166367,3,12
2932059,166372,6,15
841024,166378,5,5
973640,166399,2,9
3350662,166399,5,18
1739568,166410,3,11
1160486,166414,5,14
380677,166425,3,19
977554,166431,0,13
1626242,166433,0,14
2281699,166436,1,0
2880583,166436,1,12
2597416,166441,6,19
851586,166449,0,12
954581,166449,1,17
181522,166449,5,16
1856875,166449,2,14
437936,166451,1,14
2639572,166459,2,12
1599151,166465,5,3
1560335,166482,4,13
1017930,166486,1,15
2675217,166486,1,16
2769405,166496,6,17
2960557,166508,0,9
3398669,166509,5,14
1505715,166512,6,18
1452437,166517,3,10
32530,166518,6,11
447850,166521,1,12
490490,166522,0,9
611087,166527,0,9
1824890,166529,1,12
1565764,166534,3,10
864936,166536,4,20
946022,166542,2,5
2706673,166550,2,16
67984,166561,1,0
2971993,166563,6,16
2434388,166568,5,13
1712373,166584,3,11
